movielens1m.csv,-0.37147784,0.011664255,-0.3893909,0.3945758,-0.017853437,-0.18950754,0.020600086,0.0063988143,-0.15991661,0.11139661,0.07368444,-0.08630256,-0.09642844,0.17475003,-0.15650012,-0.15250596,0.025730558,0.07951414,0.10685494,-0.0610968,0.23963363,-0.11444101,-0.22781485,0.079698555,0.16390245,0.10296571,-0.29868752,-0.25691494,-0.17966758,0.05945924
jester1.csv,-0.33506083,0.30865276,-0.27261153,-0.1086722,-0.15115546,-0.11836453,0.2077942,-0.1443819,0.10061965,0.06105286,-0.011305368,-0.29554844,-0.044630554,0.007292192,0.104911126,0.13057171,0.16342606,-0.20191121,0.20513576,-0.18206361,0.33761913,-0.2243949,0.14503348,-0.14047544,-0.10524463,0.08166855,0.2414174,0.2159276,-0.017344754,0.057126664
jester2.csv,0.24187633,-0.07152625,0.00996911,0.17978236,0.18786581,0.11722448,-0.06904867,-0.19070566,0.114480704,-0.24505793,0.056358356,-0.3912525,-0.2637038,0.33724743,-0.12522937,0.13333428,0.13750252,0.23733476,-0.01837242,-0.016813675,0.014811068,0.19177459,0.27709618,0.009503317,-0.2073349,0.11351051,0.0468048,-0.30446777,0.09910555,-0.13163279
jester3.csv,0.15421785,0.25694185,-0.02143558,-0.13509828,0.0758347,0.18473612,0.04913034,0.23820174,0.004333257,-0.32646483,-0.17384823,-0.24297015,-0.01394964,-0.119694576,0.16101214,-0.12999853,0.33343333,-0.21013224,0.061062068,0.14007306,0.11439466,0.2480255,0.22602315,0.26868233,0.21548125,0.28426367,-0.044153027,0.16051929,-0.012847507,0.08701657
movielens10m.csv,-0.1566241,-0.20270415,-0.14755936,-0.17537422,0.09410547,0.005585389,0.37013102,0.14561114,-0.060944967,-0.13328242,0.33288476,-0.34093457,0.02826102,-0.07998479,-0.037962113,0.07056755,0.08707905,0.0009595991,0.34157804,0.053563703,0.13891989,0.1428416,-0.2145936,-0.25767404,-0.067212895,0.15641196,-0.18576144,0.19189878,-0.108044185,-0.24769698
movielens20m.csv,-0.2820847,0.007602038,-0.25817505,0.15946925,-0.21041638,-0.11769021,-0.09307019,0.31134087,-0.30092546,-0.18418746,0.29911157,-0.08656373,0.027257307,-0.088023245,-0.33783716,-0.1458203,-0.0010804778,0.029191097,0.08035869,-0.090740696,0.34297955,0.17638949,0.011375173,-0.021474259,0.033738866,-0.0641227,-0.17590834,0.21924286,-0.20171227,-0.096959375
movielens_latest.csv,-0.1375741,0.22086106,-0.47215658,0.0693676,0.053994317,-0.19439118,0.09532514,-0.02758019,-0.061684318,0.18034495,0.33039513,-0.11446943,-0.21753956,0.13656491,-0.2469252,-0.2526659,-0.007546432,-0.069498554,0.08698168,-0.0036692251,0.26406977,0.03692113,-0.15884136,-0.2966999,-0.06522794,0.12721483,-0.22390763,-0.1158174,-0.15377305,-0.012799364
amazon-apps.csv,0.083202146,0.112240106,-0.28515825,0.11751161,0.013807167,-0.01530358,0.35138196,0.13419366,-0.16210945,0.21812223,0.028678602,-0.04501698,0.116750896,-0.0049697184,-0.331148,0.15570606,0.08538845,0.2952878,0.07974051,0.13741985,0.0008345799,-0.24013248,0.34922785,-0.1070267,-0.0837201,-0.04087776,-0.26219413,0.11040462,-0.28155527,0.19872706
amazon-cd.csv,-0.2395923,0.19467176,-0.032832175,-0.108690195,0.25322607,0.25981438,-0.071982145,0.09833425,0.12225116,-0.038687684,0.1375956,0.18777151,-0.17781717,0.26062712,0.05162338,0.1886693,0.028129017,0.21854006,0.08033658,0.27417126,0.2695441,0.1072429,0.23031396,-0.13846833,0.36400172,-0.07484155,-0.2371223,-0.113945864,0.006787194,-0.20733158
amazon-beauty.csv,-0.3366808,-0.06672465,0.0017264348,-0.17494822,0.24268177,0.044021524,0.08211746,-0.14239568,-0.1893132,-0.049663525,-0.014596315,-0.18862525,-0.12172079,0.024310943,-0.28543648,0.053959806,0.10912705,0.18009917,0.20055431,-0.2925811,0.01588276,-0.17345884,0.15308942,0.13288294,0.47459447,0.20873646,-0.09532704,-0.20164795,0.1434021,-0.09545729
amazon-baby.csv,-0.010754711,0.26905048,-0.2710906,0.18565105,-0.16424915,0.24267007,0.035717923,0.2969621,-0.27781296,-0.21996947,-0.016177183,0.051732138,-0.13683629,-0.046026673,-0.16230358,0.004923225,0.12528233,-0.10170074,0.1994875,0.08919538,-0.12608577,0.0069451234,-0.061225135,-0.23189764,0.39939973,0.3024865,-0.12484495,-0.15427622,0.1442693,0.10008552
amazon-automotive.csv,0.04657253,0.3275323,-0.24630938,0.3195783,0.23290305,0.27244806,-0.21137714,0.08614761,0.09563555,0.060398135,0.090486765,-0.27849746,0.08057274,0.009982793,-0.07534549,0.24877071,0.068192765,-0.055168737,0.12641932,-0.14568876,0.18245244,0.08209579,0.16781236,-0.29453143,0.0107495645,0.11441027,0.051204048,0.28135616,0.18585439,-0.21239994
amazon-garden.csv,-0.180134,0.29104736,0.10256176,-0.08288207,0.10855074,-0.000877642,0.069841765,0.16648203,-0.09800238,-0.2731549,-0.13053508,0.09816648,-0.023608143,0.019996785,-0.23448943,0.12625197,0.12381963,0.36523682,0.38618535,0.1446442,0.37727946,-0.03671328,0.00602842,-0.06397094,-0.1562602,0.098986104,-0.19698556,0.1226775,-0.2787244,0.07705862
amazon-digital-music.csv,-0.060823273,-0.0071174637,-0.32257318,0.21962799,-0.0366661,0.34028226,0.10168421,0.00443822,-0.044925034,-0.23586328,0.37856463,-0.012094962,-0.06901748,-0.18713516,0.059772152,-0.037942514,-0.011025483,0.1015206,0.061633833,-0.028846566,0.31690365,0.18996757,0.40600735,-0.117120266,0.036225937,0.31589818,-0.0024750931,0.040872615,-0.072319075,0.18004817
amazon-food.csv,-0.0035561796,-0.10585397,-0.011556108,-0.0028559146,0.17900284,-0.0010790364,0.24967596,0.41354263,-0.043451864,-0.25555107,-0.034821745,0.12439155,-0.1757324,0.01954048,-0.23047702,-0.20917784,-0.03603438,-0.17294723,0.21064879,0.18452598,0.26894292,0.058549937,-0.06633865,0.019274358,0.08123565,0.33049715,-0.19339238,-0.23389922,0.000701574,-0.33633694
amazon-clothes.csv,0.15245202,-0.25282714,-0.008335609,-0.07181958,0.22950579,0.061804738,-0.18438533,0.1794141,-0.2328037,-0.07200908,-0.014093678,-0.16839139,-0.113550246,0.25190026,-0.07890509,-0.05043899,-0.013854891,-0.07562684,-0.018439814,-0.056691866,0.30790797,0.019213526,0.03703017,-0.37699965,0.39211357,0.05263235,0.0839177,0.10484269,-0.41807958,0.119936846
amazon-health.csv,-0.08897208,0.24638149,0.10989555,0.07587916,0.00860026,-0.046656437,0.27527118,0.32790908,-0.035015114,-0.186998,0.10682503,0.22132546,-0.32617855,0.1482505,0.12950829,0.016898848,-0.1511329,-0.03506839,0.37981382,0.00052461505,-0.18260455,-0.2151932,0.19856286,-0.3376749,-0.0109133385,-0.043770947,-0.038097367,0.04242509,-0.1843367,-0.21278253
amazon-games.csv,0.0022964866,-0.007716482,-0.122614294,0.30334803,0.17009182,-0.08378711,0.21762854,0.09347475,0.0652284,-0.054283988,0.0021149039,-0.013064737,-0.28133747,0.28999364,-0.23052612,0.3407277,0.106328465,-0.23404947,-0.063428365,-0.11918027,0.30706933,-0.043755163,0.24676782,0.06914185,0.20987014,-0.015435024,-0.13786747,0.37958062,-0.08222658,-0.025326326
amazon-home.csv,0.14604111,0.13648196,-0.114031605,-0.15723126,0.15654702,-0.028435718,0.19098894,0.22118156,-0.22614063,0.05425608,0.0771129,-0.0039909724,-0.18212509,0.044000145,0.008101547,-0.25345528,0.2923446,-0.22499764,-0.058286805,0.3495052,0.030500226,-0.14109793,0.11500199,-0.014507518,0.034238894,-0.046097178,-0.4361344,0.23645952,-0.21530661,-0.24587378
amazon-pet-supplies.csv,-0.18975843,-0.13435555,0.16988198,0.20608282,-0.03424256,0.08880384,0.020084452,0.42179257,0.13559178,0.066531494,-0.023162516,-0.06493994,-0.27660203,0.21341415,-0.3137789,-0.10108486,-0.033394188,0.24581768,-0.019025313,-0.34125873,0.032487284,0.2065612,-0.017717997,-0.115018465,0.21341504,0.08354982,-0.27851096,0.07489424,-0.2394915,0.016030122
amazon-phones.csv,-0.08886582,0.076698855,-0.4562549,0.078730755,-0.09565008,0.056951854,0.064784706,-0.0654989,0.14254753,-0.064367466,-0.22154462,0.019490935,-0.10171606,0.124811456,0.00568258,0.013841714,0.2941316,0.086294346,-0.17315379,0.24818714,-0.088501565,0.09205866,0.0070494423,0.1807126,0.3364289,0.3016083,-0.10052306,0.021479957,-0.34088492,-0.29227847
amazon-kindle.csv,0.020809148,-0.010001656,-0.4790534,-0.23175177,-0.0215266,0.08848078,-0.17418343,-0.07092153,0.052668396,-0.07423941,0.18606362,0.21516262,-0.13631898,0.24925862,-0.1899804,0.0064671524,0.33277833,0.19121532,0.33659333,-0.14591573,0.13505995,-0.011568686,0.01768807,-0.17327368,-0.15321471,0.08973372,-0.15271439,-0.20514035,-0.13333966,0.14575024
amazon-instruments.csv,0.04270461,0.21622817,-0.16298199,-0.08367423,0.087117866,0.27716374,0.04564895,0.17389962,-0.30997634,0.12061748,-0.12621453,-0.2724018,-0.0021672628,-0.010795673,-0.13698772,-0.31608298,0.33777574,-0.12556894,0.23967902,-0.18699206,-0.01167391,0.11323828,-0.06529144,-0.40069965,0.10307873,0.082617335,-0.15581343,0.07817506,-0.16545853,-0.07930809
amazon-instant-video.csv,-0.2762245,0.35401657,0.01915671,0.12918183,0.062489063,0.10441234,-0.12555958,0.21648465,0.1710161,-0.08710284,0.10820303,-0.29071957,0.13153014,0.08469766,-0.40634334,-0.026240095,0.042047963,0.04214674,0.1400862,0.13470477,0.10666624,-0.40395418,0.040299278,-0.09346393,0.037501577,0.2907479,-0.053516015,-0.17419112,-0.16376342,-0.09136474
amazon-office.csv,-0.2468985,-0.12756954,-0.09899326,0.12341142,-0.096896216,0.11302443,0.30777982,0.24395666,0.035038654,-0.26457015,0.08996098,0.08514441,-0.08710619,0.17849073,0.051546708,-0.16602051,0.2880903,0.23990577,-0.05913543,-0.21494113,-0.059272233,-0.31115305,0.21126066,-0.24294914,-0.13951233,-0.09563082,-0.2719362,-0.13621484,0.10387824,-0.19738472
amazon-movies.csv,0.10871768,0.22123526,-0.06621547,-0.32485119,-0.23462999,-0.045967955,0.08569373,0.14995748,-0.0817604,-0.09079378,0.094352625,-0.28221422,0.011872981,0.25902984,-0.2073575,0.03201172,-0.15027171,-0.15646085,0.3478814,-0.17503542,0.21574818,0.06940312,0.27941275,0.05182191,0.300904,0.2814069,0.054874275,-0.041671086,0.009733977,-0.14891577
amazon-tools.csv,0.2529392,-0.08109319,-0.039543174,-0.1294952,-0.08938982,-0.15490705,0.04812644,0.37103614,0.118820146,0.07924924,0.27298948,-0.1215502,0.11075347,0.2918371,0.053727277,0.036282998,0.4088194,-0.13470325,0.0076743513,-0.12809591,0.21791072,0.14675501,0.18676831,0.14377691,0.16379596,0.10812328,-0.31178164,-0.10737921,-0.09610971,-0.21211
amazon-toys.csv,0.1907254,0.1179632,-0.18179679,0.07113265,0.04919863,0.06894855,0.020142376,0.25626433,0.06436886,0.04476298,0.111937985,-0.14179501,-0.17396104,0.030470965,-0.11898586,-0.40237007,0.19333564,0.36519647,0.07075758,-0.2584726,0.14892446,-0.38216415,0.15767896,0.052915685,0.18615419,0.11769548,0.19059771,0.1457372,-0.040836032,-0.21475919
bookcrossing.csv,0.08344424,-0.051281314,-0.16766259,0.30558613,-0.24202636,-0.08900383,-0.021707602,0.06253679,-0.27801958,-0.14897345,0.06068252,0.07500793,-0.09030093,-0.036086824,-0.17363302,-0.16825221,0.16005841,-0.03454358,0.37549865,-0.22217844,0.28364107,-0.09151288,0.10758618,-0.033131607,0.40831167,-0.31202704,-0.12385345,0.012741987,0.040381975,0.14641361
amazon-sports.csv,-0.18204671,-0.031689383,0.1273345,0.12580785,0.14068213,-0.25870708,0.013767367,0.18057798,0.025616126,-0.44664583,-0.0018079327,-0.077451825,-0.20338078,-0.0075172298,-0.24833828,-0.14234295,0.32497936,0.18485083,0.12739134,0.18867865,0.26917556,0.065388106,0.24497236,-0.3221189,0.17923178,-0.0134296045,0.114417754,-0.0819203,0.009754921,0.021800678
flixter.csv,-0.27061164,0.2185239,-0.22538269,-0.11077356,0.102918416,-0.11893357,0.032252356,-0.15271527,-0.4914455,-0.08818529,0.21585141,-0.4424656,-0.08273067,0.18897814,-0.16725777,-0.10210671,-0.1764023,-0.018676946,0.07871901,0.013765084,-0.04384558,-0.029433269,0.099067785,-0.18957023,0.10001594,-0.025956126,-0.20772754,-0.11911359,-0.11158491,-0.1654331
movielens100k.csv,-0.15161212,-0.12017312,-0.09979136,0.20015694,-0.08415492,-0.18734843,0.0271971,0.21520235,-0.1467988,0.029815624,0.15940724,-0.040613905,-0.042881943,0.18090804,-0.2756316,0.19731213,0.06800468,-0.06343665,-0.007963018,0.24585961,0.2920308,0.22541982,0.17198499,-0.21421325,-0.11656195,0.26347023,0.19316505,-0.2329166,-0.3156442,-0.263493
tripadvisor.csv,0.014157913,0.11346705,-0.25810626,0.17758763,0.2508561,-0.13902742,0.33695507,-0.18957648,-0.19394478,-0.29473433,-0.0018388882,0.03614851,0.23165074,-0.046184495,-0.1893686,0.07814521,0.1462499,-0.000711902,-0.0866491,-0.2298121,0.08489778,0.083869115,-0.10043321,0.025261989,0.3326427,0.30165496,0.11671853,0.2840364,-0.12787314,-0.1204235
movietweetings_latest.csv,-0.078921266,-0.083488725,-0.2603141,0.16451225,-0.16630024,0.056701966,0.025670609,-0.13273376,-0.24228954,-0.29272872,0.3365527,-0.11016911,-0.10190964,0.14146401,0.0056474796,-0.026384963,0.04392899,0.1895936,0.0064892424,0.021194763,0.33690247,0.09248942,-0.18999669,-0.10778712,0.123293154,-0.02069129,-0.21705662,0.08873937,-0.29276836,-0.42122224
yahoo-music.csv,-0.11513117,0.046337616,-0.37734178,0.10297531,0.14557403,0.014315249,0.24384847,0.09293241,-0.2213924,0.14644894,-0.036114417,-0.2255496,-0.25641754,0.4010891,-0.3437792,-0.032948785,-0.03458522,0.09067762,0.21674451,0.36593118,0.18405284,-0.01660563,-0.17413886,-0.032692946,-0.019049695,-0.12081035,-0.007855698,-0.04359788,0.024275512,0.014967702
yahoo-movies.csv,0.13922487,-0.13393639,-0.011179789,0.20298153,0.06517586,0.19415131,0.29036334,-0.27231896,-0.4466379,0.11404323,0.33596852,0.001833608,-0.1530245,-0.035740156,-0.073893115,-0.091017716,-0.03618073,-0.28364927,0.20366116,-0.106831186,0.27771094,-0.031201208,0.16837062,-0.08507371,0.17644611,0.23753658,0.0035138025,-0.12768227,0.056439113,-0.041653156
yelp.csv,-0.008607086,0.10474335,-0.11281267,0.2399579,-0.108345546,-0.09281144,0.03744347,-0.0818915,-0.37523034,0.11218238,0.31116444,0.16636229,-0.31688613,0.32094964,0.027287893,-0.07691861,0.13770153,0.15808447,0.0945348,0.199311,-0.06596238,-0.05129515,0.045174293,-0.09840378,0.15939051,0.40082023,0.06782187,0.19096889,0.12167032,0.22127643
movietweetings_recsys2014.csv,0.19476627,0.08970683,-0.11003429,0.19990857,0.09978406,0.06833656,0.05217743,-0.07576161,-0.0804626,0.20218414,0.24005145,0.08730801,-0.23641887,-0.111713566,-0.1481617,0.12809935,0.32157418,-0.13516518,0.42155638,0.11264616,-0.015460581,-0.15081781,-0.15484068,-0.017206592,0.113709025,0.22432742,-0.03907949,-0.06289252,-0.43113068,-0.21349348
